id,studentid,jobid,action,content
171,2015011282,4,END_CALIBRATION,TIMESTAMP=1447312074934	USER=2015011282	JOBID=4	DOCID=0	ACTION=END_CALIBRATION	INFO:
172,2015011282,4,BEGIN_CALIBRATION,TIMESTAMP=1447312077402	USER=2015011282	JOBID=4	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
173,2015011282,4,END_CALIBRATION,TIMESTAMP=1447312223734	USER=2015011282	JOBID=4	DOCID=9	ACTION=END_CALIBRATION	INFO:
174,2015011282,4,BEGIN_READING,TIMESTAMP=1447312231566	USER=2015011282	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
175,2015011282,4,END_READING,TIMESTAMP=1447312286534	USER=2015011282	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=1
176,2015011282,4,TIME_ESTIMATION,TIMESTAMP=1447312296317	USER=2015011282	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=51 REL=2 ANS=C
177,2015011282,4,BEGIN_READING,TIMESTAMP=1447312297583	USER=2015011282	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
178,2015011282,4,END_READING,TIMESTAMP=1447312347012	USER=2015011282	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=2
179,2015011282,4,TIME_ESTIMATION,TIMESTAMP=1447312357322	USER=2015011282	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=41 REL=0 ANS=C
180,2015011282,4,BEGIN_READING,TIMESTAMP=1447312359183	USER=2015011282	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
181,2015011282,4,END_READING,TIMESTAMP=1447312447468	USER=2015011282	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=3
182,2015011282,4,TIME_ESTIMATION,TIMESTAMP=1447312465167	USER=2015011282	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=70 REL=2 ANS=C
183,2015011282,4,BEGIN_READING,TIMESTAMP=1447312466051	USER=2015011282	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
184,2015011282,4,END_READING,TIMESTAMP=1447312559896	USER=2015011282	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
185,2015011282,4,TIME_ESTIMATION,TIMESTAMP=1447312568031	USER=2015011282	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=83 REL=0 ANS=D
1,2012012172,0,BEGIN_READING,TIMESTAMP=1447314698036	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
2,2012012172,0,END_READING,TIMESTAMP=1447314700202	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
3,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447314704519	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=0 REL=-1 ANS=B
4,2012012172,0,BEGIN_READING,TIMESTAMP=1447314706035	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
5,2012012172,0,END_READING,TIMESTAMP=1447314712835	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
6,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447314720468	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=0 REL=-1 ANS=D
7,2012012172,0,BEGIN_READING,TIMESTAMP=1447314721520	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
8,2012012172,0,END_READING,TIMESTAMP=1447314724252	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=3
9,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447314729659	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=0 REL=-1 ANS=X
10,2012012172,0,BEGIN_READING,TIMESTAMP=1447314730670	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
11,2012012172,1,END_READING,TIMESTAMP=1447314739483	USER=2012012172	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=0
12,2012012172,1,BEGIN_READING,TIMESTAMP=1447314743970	USER=2012012172	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
13,2012012172,1,END_READING,TIMESTAMP=1447314746518	USER=2012012172	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
14,2012012172,1,TIME_ESTIMATION,TIMESTAMP=1447314749302	USER=2012012172	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=0 REL=-1 ANS=C
15,2012012172,1,BEGIN_READING,TIMESTAMP=1447314751805	USER=2012012172	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
16,2012012172,1,END_READING,TIMESTAMP=1447314757873	USER=2012012172	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
17,2012012172,1,BEGIN_READING,TIMESTAMP=1447314770236	USER=2012012172	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
18,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447315628246	USER=2012012172	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
19,2012012172,0,END_CALIBRATION,TIMESTAMP=1447315638781	USER=2012012172	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
20,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447315645113	USER=2012012172	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
21,2012012172,0,END_CALIBRATION,TIMESTAMP=1447315648914	USER=2012012172	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
22,2012012172,0,BEGIN_READING,TIMESTAMP=1447315683294	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
23,2012012172,0,END_READING,TIMESTAMP=1447315695526	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
24,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447315724513	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=74 REL=2 ANS=C
25,2012012172,0,BEGIN_READING,TIMESTAMP=1447315726794	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
26,2012012172,0,END_READING,TIMESTAMP=1447315729210	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
27,2012012172,0,BEGIN_READING,TIMESTAMP=1447315731779	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
28,2012012172,0,BEGIN_READING,TIMESTAMP=1447315732263	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
29,2015011285,0,BEGIN_CALIBRATION,TIMESTAMP=1447315854909	USER=2015011285	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
30,2015011285,0,END_CALIBRATION,TIMESTAMP=1447315971839	USER=2015011285	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
31,2015011285,0,BEGIN_CALIBRATION,TIMESTAMP=1447315977093	USER=2015011285	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
32,2015011285,0,END_CALIBRATION,TIMESTAMP=1447316208523	USER=2015011285	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
33,2015011285,0,BEGIN_READING,TIMESTAMP=1447316216823	USER=2015011285	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
34,2015011285,0,END_READING,TIMESTAMP=1447316342390	USER=2015011285	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
35,2015011285,0,TIME_ESTIMATION,TIMESTAMP=1447316352572	USER=2015011285	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=70 REL=2 ANS=B
36,2015011285,0,BEGIN_READING,TIMESTAMP=1447316354589	USER=2015011285	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
37,2015011285,0,END_READING,TIMESTAMP=1447316422975	USER=2015011285	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
38,2015011285,0,TIME_ESTIMATION,TIMESTAMP=1447316437107	USER=2015011285	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=39 REL=0 ANS=A
39,2015011285,0,BEGIN_READING,TIMESTAMP=1447316439023	USER=2015011285	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
40,2015011285,0,END_READING,TIMESTAMP=1447316499439	USER=2015011285	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=3
41,2015011285,0,TIME_ESTIMATION,TIMESTAMP=1447316508939	USER=2015011285	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=31 REL=0 ANS=D
42,2015011285,0,BEGIN_READING,TIMESTAMP=1447316510373	USER=2015011285	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
43,2015011285,0,END_READING,TIMESTAMP=1447316581252	USER=2015011285	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=4
44,2015011285,0,TIME_ESTIMATION,TIMESTAMP=1447316590689	USER=2015011285	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=38 REL=0 ANS=B
45,2015011285,1,BEGIN_CALIBRATION,TIMESTAMP=1447316687104	USER=2015011285	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
46,2015011285,1,END_CALIBRATION,TIMESTAMP=1447316770437	USER=2015011285	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
47,2015011285,1,BEGIN_CALIBRATION,TIMESTAMP=1447316775287	USER=2015011285	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
48,2015011285,1,END_CALIBRATION,TIMESTAMP=1447316991287	USER=2015011285	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
49,2015011285,1,BEGIN_READING,TIMESTAMP=1447316999398	USER=2015011285	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
50,2015011285,1,END_READING,TIMESTAMP=1447317196480	USER=2015011285	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
51,2015011285,1,TIME_ESTIMATION,TIMESTAMP=1447317208747	USER=2015011285	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=119 REL=2 ANS=C
52,2015011285,1,BEGIN_READING,TIMESTAMP=1447317210016	USER=2015011285	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
53,2015011285,1,END_READING,TIMESTAMP=1447317381511	USER=2015011285	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
54,2015011285,1,TIME_ESTIMATION,TIMESTAMP=1447317397848	USER=2015011285	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=107 REL=0 ANS=D
55,2015011285,1,BEGIN_READING,TIMESTAMP=1447317400030	USER=2015011285	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
56,2015011285,1,END_READING,TIMESTAMP=1447317552594	USER=2015011285	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
57,2015011285,1,TIME_ESTIMATION,TIMESTAMP=1447317596429	USER=2015011285	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=91 REL=1 ANS=D
58,2015011285,1,BEGIN_READING,TIMESTAMP=1447317597496	USER=2015011285	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
59,2015011285,1,END_READING,TIMESTAMP=1447317766127	USER=2015011285	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
60,2015011285,1,TIME_ESTIMATION,TIMESTAMP=1447317795512	USER=2015011285	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=99 REL=1 ANS=A
61,2015011285,2,BEGIN_CALIBRATION,TIMESTAMP=1447317829646	USER=2015011285	JOBID=2	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
62,2015011285,2,END_CALIBRATION,TIMESTAMP=1447317945509	USER=2015011285	JOBID=2	DOCID=0	ACTION=END_CALIBRATION	INFO:
63,2015011285,2,BEGIN_CALIBRATION,TIMESTAMP=1447317948440	USER=2015011285	JOBID=2	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
64,2015011285,2,END_CALIBRATION,TIMESTAMP=1447318203442	USER=2015011285	JOBID=2	DOCID=9	ACTION=END_CALIBRATION	INFO:
65,2015011285,2,BEGIN_READING,TIMESTAMP=1447318206828	USER=2015011285	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
66,2015011285,2,END_READING,TIMESTAMP=1447318379773	USER=2015011285	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
67,2015011285,2,TIME_ESTIMATION,TIMESTAMP=1447318395509	USER=2015011285	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=152 REL=1 ANS=B
68,2015011285,2,BEGIN_READING,TIMESTAMP=1447318397177	USER=2015011285	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
69,2015011285,2,END_READING,TIMESTAMP=1447318462341	USER=2015011285	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=2
70,2015011285,2,TIME_ESTIMATION,TIMESTAMP=1447318476541	USER=2015011285	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=65 REL=0 ANS=D
71,2015011285,2,BEGIN_READING,TIMESTAMP=1447318477923	USER=2015011285	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
72,2015011285,2,END_READING,TIMESTAMP=1447318600041	USER=2015011285	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=3
73,2015011285,2,TIME_ESTIMATION,TIMESTAMP=1447318629355	USER=2015011285	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=0 REL=2 ANS=A
74,2015011285,2,TIME_ESTIMATION,TIMESTAMP=1447318642455	USER=2015011285	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=58 REL=2 ANS=A
75,2015011285,2,BEGIN_READING,TIMESTAMP=1447318646587	USER=2015011285	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
76,2015011285,2,END_READING,TIMESTAMP=1447318850322	USER=2015011285	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=4
77,2015011285,2,TIME_ESTIMATION,TIMESTAMP=1447318859387	USER=2015011285	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=72 REL=0 ANS=D
78,2015011285,3,BEGIN_CALIBRATION,TIMESTAMP=1447318956491	USER=2015011285	JOBID=3	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
79,2015011285,3,END_CALIBRATION,TIMESTAMP=1447319028433	USER=2015011285	JOBID=3	DOCID=0	ACTION=END_CALIBRATION	INFO:
80,2015011285,3,BEGIN_CALIBRATION,TIMESTAMP=1447319031266	USER=2015011285	JOBID=3	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
81,2015011285,3,END_CALIBRATION,TIMESTAMP=1447319329397	USER=2015011285	JOBID=3	DOCID=9	ACTION=END_CALIBRATION	INFO:
82,2015011285,3,BEGIN_READING,TIMESTAMP=1447319334233	USER=2015011285	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
83,2015011285,3,END_READING,TIMESTAMP=1447319463877	USER=2015011285	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
84,2015011285,3,TIME_ESTIMATION,TIMESTAMP=1447319478048	USER=2015011285	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=125 REL=3 ANS=B
85,2015011285,3,BEGIN_READING,TIMESTAMP=1447319479598	USER=2015011285	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
86,2015011285,3,END_READING,TIMESTAMP=1447319717231	USER=2015011285	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
87,2015011285,3,TIME_ESTIMATION,TIMESTAMP=1447319725831	USER=2015011285	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=147 REL=2 ANS=D
88,2015011285,3,BEGIN_READING,TIMESTAMP=1447319727134	USER=2015011285	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
89,2015011285,3,END_READING,TIMESTAMP=1447319932712	USER=2015011285	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
90,2015011285,3,TIME_ESTIMATION,TIMESTAMP=1447319947578	USER=2015011285	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=116 REL=0 ANS=C
91,2015011285,3,BEGIN_READING,TIMESTAMP=1447319948844	USER=2015011285	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
92,2015011285,3,END_READING,TIMESTAMP=1447320038844	USER=2015011285	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
93,2015011285,3,TIME_ESTIMATION,TIMESTAMP=1447320052328	USER=2015011285	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=71 REL=0 ANS=A
94,2015011285,4,BEGIN_CALIBRATION,TIMESTAMP=1447320097363	USER=2015011285	JOBID=4	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
95,2015011285,4,END_CALIBRATION,TIMESTAMP=1447320203627	USER=2015011285	JOBID=4	DOCID=0	ACTION=END_CALIBRATION	INFO:
96,2015011285,4,BEGIN_CALIBRATION,TIMESTAMP=1447320208043	USER=2015011285	JOBID=4	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
97,2015011285,4,END_CALIBRATION,TIMESTAMP=1447320391776	USER=2015011285	JOBID=4	DOCID=9	ACTION=END_CALIBRATION	INFO:
98,2015011285,4,BEGIN_READING,TIMESTAMP=1447320398274	USER=2015011285	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
99,2015011285,4,END_READING,TIMESTAMP=1447320512773	USER=2015011285	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=1
100,2015011285,4,TIME_ESTIMATION,TIMESTAMP=1447320541189	USER=2015011285	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=103 REL=3 ANS=C
101,2015011285,4,BEGIN_READING,TIMESTAMP=1447320542374	USER=2015011285	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
102,2015011285,4,END_READING,TIMESTAMP=1447320661638	USER=2015011285	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=2
103,2015011285,4,TIME_ESTIMATION,TIMESTAMP=1447320673425	USER=2015011285	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=98 REL=0 ANS=D
104,2015011285,4,BEGIN_READING,TIMESTAMP=1447320676806	USER=2015011285	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
105,2015011285,4,END_READING,TIMESTAMP=1447320807685	USER=2015011285	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=3
106,2015011285,4,TIME_ESTIMATION,TIMESTAMP=1447320823271	USER=2015011285	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=74 REL=3 ANS=A
107,2015011285,4,BEGIN_READING,TIMESTAMP=1447320824323	USER=2015011285	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
108,2015011285,4,END_READING,TIMESTAMP=1447320978172	USER=2015011285	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
109,2015011285,4,TIME_ESTIMATION,TIMESTAMP=1447320985969	USER=2015011285	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=103 REL=0 ANS=D
110,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447325844169	USER=2012012172	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
111,2012012172,0,END_CALIBRATION,TIMESTAMP=1447325862303	USER=2012012172	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
112,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447325866509	USER=2012012172	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
113,2012012172,0,END_CALIBRATION,TIMESTAMP=1447325871937	USER=2012012172	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
114,2012012172,0,BEGIN_READING,TIMESTAMP=1447325897201	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
115,2012012172,0,END_READING,TIMESTAMP=1447325917802	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
116,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447325947171	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=136 REL=1 ANS=D
117,2012012172,0,BEGIN_READING,TIMESTAMP=1447325949337	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
118,2012012172,0,END_READING,TIMESTAMP=1447325954253	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
119,2012012172,0,BEGIN_READING,TIMESTAMP=1447325957511	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
120,2012012172,0,BEGIN_READING,TIMESTAMP=1447325959880	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
121,2015011335,0,BEGIN_CALIBRATION,TIMESTAMP=1447326069998	USER=2015011335	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
122,2015011335,0,END_CALIBRATION,TIMESTAMP=1447326167997	USER=2015011335	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
